dataset_version,cutoff_utc,issue,board_status,board_priority,board_assignee,release_state,agents,first_utc,last_utc,measured_duration,artifact_count,done_records,pass_gate_events,block_gate_events,rework_events,test_gate_count,build_gate_count,review_gate_count,runtime_mutation_count,rollback_event_count,candidate_shas,merge_ready_sha,blocker_owner,next_executable_action,dependencies,human_blockers,latest_decisive_evidence,latest_decisive_evidence_sha256,artifact_path,artifact_kind,artifact_timestamp_utc,artifact_sha256,artifact_status,idempotency_key
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/checkins/CHECKOUT__Agy-P0-A8__gtl-orq17-auth-regression-tests-implementation__20260727T122331Z.json,checkin,2026-07-27T12:23:31Z,ff8f50850ea12bd38c45106700ddb446b714a001cf8f2ca23598d5375c7d374a,ACTIVE,release-ledger:v1:ORQ-17:ff8f50850ea12bd38c45106700ddb446b714a001cf8f2ca23598d5375c7d374a
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/evidence/gtl-orq17-auth-regression-tests-peer-review.md,evidence,2026-07-27T12:31:00Z,983b1f85d7b766c9ff555dacb7ea8f1bb03f9f5d883c3b3eac919450efc64e92,ACTIVE,release-ledger:v1:ORQ-17:983b1f85d7b766c9ff555dacb7ea8f1bb03f9f5d883c3b3eac919450efc64e92
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/checkins/CHECKOUT__Opus48#A__A__GTL-ORQ17-CUTOVER-PLAN-V3__20260727T123500Z.json,checkin,2026-07-27T12:35:00Z,56e9999947fa70efb5585c486032d8e1d7a042c77587ac514f7effaaae987ca2,ACTIVE,release-ledger:v1:ORQ-17:56e9999947fa70efb5585c486032d8e1d7a042c77587ac514f7effaaae987ca2
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/evidence/gtl-orq17-approved-cutover-plan.md,evidence,2026-07-27T12:35:00Z,abe811fc7b9ecaa194503dfade0d4ca1408fd1f606bb770a38f4a48f98b2034d,ACTIVE,release-ledger:v1:ORQ-17:abe811fc7b9ecaa194503dfade0d4ca1408fd1f606bb770a38f4a48f98b2034d
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/evidence/gtl-orq17-cutover-v3-peer-review.md,evidence,2026-07-27T12:39:00Z,5e41f3aa041c34f0b00eb3220634d2b0357ec5cadcf79487d6517985ad38df0d,ACTIVE,release-ledger:v1:ORQ-17:5e41f3aa041c34f0b00eb3220634d2b0357ec5cadcf79487d6517985ad38df0d
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/checkins/Antigravity__ORQ-17__GTL-R17-CUTOVER-PEER-REVIEW__20260727T123924Z.json,checkin,2026-07-27T12:39:24Z,a200b0be1f4f7402dcceffad99a25a5ea54ca668df62ecb0356613c446b3111f,ACTIVE,release-ledger:v1:ORQ-17:a200b0be1f4f7402dcceffad99a25a5ea54ca668df62ecb0356613c446b3111f
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/checkins/CHECKOUT__Agy-P0-A8__gtl-orq17-auth-regression-tests-implementation__20260727T123933Z.json,checkin,2026-07-27T12:39:33Z,c067d151a7dd584e82219853169724fc3a4ebc10d3cb16da26ce52f8dc83a013,ACTIVE,release-ledger:v1:ORQ-17:c067d151a7dd584e82219853169724fc3a4ebc10d3cb16da26ce52f8dc83a013
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/evidence/gtl-orq17-cutover-v4-peer-review.md,evidence,2026-07-27T12:46:00Z,c3f7d1ae28c06dc746eeffb5ffb1cfcd9f528820c503d2c437d636c521351491,ACTIVE,release-ledger:v1:ORQ-17:c3f7d1ae28c06dc746eeffb5ffb1cfcd9f528820c503d2c437d636c521351491
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/checkins/Antigravity__ORQ-17__GTL-R17R-V4-CUTOVER-PEER-REVIEW__20260727T124701Z.json,checkin,2026-07-27T12:47:01Z,b18c6fbac15eba8178631541b6732b24f2b2b9776f00209a0c900621dee6213a,ACTIVE,release-ledger:v1:ORQ-17:b18c6fbac15eba8178631541b6732b24f2b2b9776f00209a0c900621dee6213a
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/checkins/CHECKOUT__Opus48#A__A__GTL-ORQ17-V4__20260727T124800Z.json,checkin,2026-07-27T12:48:00Z,2f2ecc87af29e87c2c2c8c15f5285c886646225f1c54046ed6b4a9fa9bf52489,ACTIVE,release-ledger:v1:ORQ-17:2f2ecc87af29e87c2c2c8c15f5285c886646225f1c54046ed6b4a9fa9bf52489
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/evidence/gtl-orq17-auth-regression-tests-peer-review-r2.md,evidence,2026-07-27T12:49:00Z,0e2891c229272876b2c7be56dec5505ab4087061cbfa2611b6f5b4c221b41a3f,ACTIVE,release-ledger:v1:ORQ-17:0e2891c229272876b2c7be56dec5505ab4087061cbfa2611b6f5b4c221b41a3f
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/checkins/CHECKOUT__Agy-P0-A8__gtl-orq17-auth-regression-tests-implementation__20260727T125151Z.json,checkin,2026-07-27T12:51:51Z,bf3883383640a23b3d91506baa9f817703e61dcd9cdc71bba54bba8908147e4c,ACTIVE,release-ledger:v1:ORQ-17:bf3883383640a23b3d91506baa9f817703e61dcd9cdc71bba54bba8908147e4c
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/evidence/gtl-orq17-auth-regression-tests-peer-review-final.md,evidence,2026-07-27T12:51:51Z,a0ff3a4f3347a94a2f3b0e79a597834608411bbac8f6b048fbbaf7a2c6a4cc3a,ACTIVE,release-ledger:v1:ORQ-17:a0ff3a4f3347a94a2f3b0e79a597834608411bbac8f6b048fbbaf7a2c6a4cc3a
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/checkins/CHECKOUT__Opus48#A__A__GTL-ORQ17-V4-10-ACL-DEVICE-MAP__20260727T125400Z.json,checkin,2026-07-27T12:54:00Z,2af2658c95382af51826aba88c888536fcf3ebf86ed8726f78bc88f96404d1f5,ACTIVE,release-ledger:v1:ORQ-17:2af2658c95382af51826aba88c888536fcf3ebf86ed8726f78bc88f96404d1f5
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/checkins/Antigravity__ORQ-17__GTL-R17D-DEVICE-MAP-VERIFY__20260727T125417Z.json,checkin,2026-07-27T12:54:17Z,94f235725244a6ea57fc2f8b96fb85eeac353fb3d0a9b61fa3c0144b2198c532,ACTIVE,release-ledger:v1:ORQ-17:94f235725244a6ea57fc2f8b96fb85eeac353fb3d0a9b61fa3c0144b2198c532
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-17,todo,high,agent:4069a041-9c68-416a-b0cf-52226c076c6c,BLOCK_STAGE3B_C1_C8_CREDENTIAL_CREATION_NOT_AUTHORIZED,Agy-P0-A8;Antigravity;Codex;Codex56#A;Codex56#B;Opus48#A,2026-07-27T11:29:21Z,2026-07-27T16:27:50Z,NOT_MEASURED,97,46,27,14,7,8,0,11,3,1,40909d85ee1962745e436cc540c2323f95e59820;9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa,9cf3296fcf2c8d5ff72f439df16492e6cd76c1fa (CODE-ONLY; RELEASE NOT READY),Stage3B runbook/helper owner for C1-C8; independent reviewer; human Owner for later secret-safe credential provisioning/login; General-TL for exact seven mounts,"Correct Stage3B C1-C8 and obtain a new independent PASS before any credential resolution/creation; then provision credential through the approved path, apply exactly seven Serve mounts, and perform real Owner login.",Independent code-only SHA; release closure depends on credential provisioning and owner-authorized live login,Credential creation is not authorized: C1-C8 remain. Owner credential input/authorization and real login remain pending. Serve/Funnel are empty; frontend/backend are healthy; code-only 9cf3296 is MATCHED_EXACT but not release closure.,.deploy-control/p0/evidence/orq17-stage3b-independent-adversarial-review.md,4b7ebd805171f2f11fd804501086efe2c09cba8dcdb2f2bd092fff87c99b3cf9,.deploy-control/p0/checkins/Antigravity__ORQ-17__HTTP-VS-HTTPS-COMPARISON__20260727T141433Z.json,checkin,2026-07-27T14:14:33Z,3b06ccb0ea4d7422d297e3817c0aef9e23d470fdc930d2b96eea8d03b7d5e0d4,ACTIVE,release-ledger:v1:ORQ-17:3b06ccb0ea4d7422d297e3817c0aef9e23d470fdc930d2b96eea8d03b7d5e0d4
